instance_id,deck_id,platform,mode,version,effective_date,card_name,card_variant,card_type,suit,color,rank,quantity,card_key,equip_slot,distance_modifier,source,source_type,verification_status,verified_date,notes
sgs-mobile-20260725-052,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,过河拆桥,无,锦囊牌,♣,黑,4,1,sgs_trick_guohechaiqiao,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-053,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,兵粮寸断,无,锦囊牌,♣,黑,4,1,sgs_delayed_bingliang,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-054,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,杀,无,基本牌,♣,黑,5,1,sgs_basic_sha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-055,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,的卢,无,装备牌,♣,黑,5,1,sgs_mount_defensive,defense_horse,+1,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-056,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,雷杀,无,基本牌,♣,黑,5,1,sgs_basic_leisha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-057,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,杀,无,基本牌,♣,黑,6,1,sgs_basic_sha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-058,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,乐不思蜀,无,锦囊牌,♣,黑,6,1,sgs_delayed_lebusi,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-059,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,雷杀,无,基本牌,♣,黑,6,1,sgs_basic_leisha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-060,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,杀,无,基本牌,♣,黑,7,1,sgs_basic_sha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-061,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,南蛮入侵,无,锦囊牌,♣,黑,7,1,sgs_trick_nanmanruqin,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-062,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,雷杀,无,基本牌,♣,黑,7,1,sgs_basic_leisha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-063,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,杀,无,基本牌,♣,黑,8,1,sgs_basic_sha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-064,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,杀,无,基本牌,♣,黑,8,1,sgs_basic_sha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-065,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,雷杀,无,基本牌,♣,黑,8,1,sgs_basic_leisha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-066,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,杀,无,基本牌,♣,黑,9,1,sgs_basic_sha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-067,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,杀,无,基本牌,♣,黑,9,1,sgs_basic_sha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-068,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,酒,无,基本牌,♣,黑,9,1,sgs_basic_jiu,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-069,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,杀,无,基本牌,♣,黑,10,1,sgs_basic_sha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-070,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,杀,无,基本牌,♣,黑,10,1,sgs_basic_sha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-071,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,铁索连环,无,锦囊牌,♣,黑,10,1,sgs_trick_tiesuolianhuan,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-072,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,杀,无,基本牌,♣,黑,J,1,sgs_basic_sha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-073,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,杀,无,基本牌,♣,黑,J,1,sgs_basic_sha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-074,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,铁索连环,无,锦囊牌,♣,黑,J,1,sgs_trick_tiesuolianhuan,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-075,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,借刀杀人,无,锦囊牌,♣,黑,Q,1,sgs_trick_jiedaosharen,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-076,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,无懈可击,无,锦囊牌,♣,黑,Q,1,sgs_trick_wuxiekeji,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-077,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,铁索连环,无,锦囊牌,♣,黑,Q,1,sgs_trick_tiesuolianhuan,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-078,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,借刀杀人,无,锦囊牌,♣,黑,K,1,sgs_trick_jiedaosharen,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-079,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,无懈可击,无,锦囊牌,♣,黑,K,1,sgs_trick_wuxiekeji,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-080,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,铁索连环,无,锦囊牌,♣,黑,K,1,sgs_trick_tiesuolianhuan,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-081,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,桃园结义,无,锦囊牌,♥,红,A,1,sgs_trick_taoyuanjieyi,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-082,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,万箭齐发,无,锦囊牌,♥,红,A,1,sgs_trick_wanjianqifa,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-083,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,无懈可击,无,锦囊牌,♥,红,A,1,sgs_trick_wuxiekeji,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-084,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,闪,无,基本牌,♥,红,2,1,sgs_basic_shan,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-085,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,闪,无,基本牌,♥,红,2,1,sgs_basic_shan,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-086,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,火攻,无,锦囊牌,♥,红,2,1,sgs_trick_huogong,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-087,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,桃,无,基本牌,♥,红,3,1,sgs_basic_tao,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-088,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,五谷丰登,无,锦囊牌,♥,红,3,1,sgs_trick_wugufengdeng,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-089,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,火攻,无,锦囊牌,♥,红,3,1,sgs_trick_huogong,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-090,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,桃,无,基本牌,♥,红,4,1,sgs_basic_tao,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-091,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,五谷丰登,无,锦囊牌,♥,红,4,1,sgs_trick_wugufengdeng,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-092,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,火杀,无,基本牌,♥,红,4,1,sgs_basic_huosha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-093,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,麒麟弓,无,装备牌,♥,红,5,1,sgs_weapon_qilingong,weapon,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-08，移动版）
sgs-mobile-20260725-094,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,赤兔,无,装备牌,♥,红,5,1,sgs_mount_offensive,attack_horse,-1,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-095,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,桃,无,基本牌,♥,红,5,1,sgs_basic_tao,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-096,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,桃,无,基本牌,♥,红,6,1,sgs_basic_tao,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-097,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,桃,无,基本牌,♥,红,6,1,sgs_basic_tao,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-098,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,乐不思蜀,无,锦囊牌,♥,红,6,1,sgs_delayed_lebusi,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-099,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,桃,无,基本牌,♥,红,7,1,sgs_basic_tao,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-100,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,无中生有,无,锦囊牌,♥,红,7,1,sgs_trick_wuzhongshengyou,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-101,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,火杀,无,基本牌,♥,红,7,1,sgs_basic_huosha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
